IP地址,端口,回溯端口,tls,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
158.180.55.113,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.72.219,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.61.120,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.13.202,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.70.161.116,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.71.9,443,443,TRUE,FRA,GB,London,200,9
130.162.58.177,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.203.137,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.34.86,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.209.187,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.25.24,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.77.186,443,443,TRUE,FRA,GB,London,200,9
138.2.166.130,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.68.229,443,443,TRUE,FRA,GB,London,200,9
132.145.74.151,443,443,TRUE,FRA,GB,London,200,9
130.61.181.12,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.210.108,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.22.221,443,443,TRUE,FRA,GB,London,200,9
138.2.137.158,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.231.158,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.17.213,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.84.122,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
150.230.126.165,443,443,TRUE,FRA,GB,London,200,9
132.145.72.160,443,443,TRUE,FRA,GB,London,200,9
158.180.40.27,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.151.43,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.187.38,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.232.96,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.82.244,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.175.142,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
140.238.101.171,443,443,TRUE,FRA,GB,London,200,9
132.145.34.39,443,443,TRUE,FRA,GB,London,200,9
140.238.103.33,443,443,TRUE,FRA,GB,London,200,9
193.122.57.250,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.226.27,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.33.133,443,443,TRUE,FRA,GB,London,200,9
141.147.10.172,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.229.25,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.244.155,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
140.238.100.48,443,443,TRUE,FRA,GB,London,200,9
144.24.189.32,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.23.223,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.190.222,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.226.135.178,443,443,TRUE,FRA,GB,London,200,9
141.144.248.40,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.70.222,443,443,TRUE,FRA,GB,London,200,9
130.61.100.214,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.223.221,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.3.249.235,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.19.76,443,443,TRUE,FRA,GB,London,200,9
158.180.41.27,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.47.45,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
140.238.76.215,443,443,TRUE,FRA,GB,London,200,9
141.147.65.18,443,443,TRUE,FRA,GB,London,200,9
141.144.250.20,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.21.57.23,443,443,TRUE,FRA,GB,London,200,9
141.144.192.109,443,443,TRUE,FRA,NL,Amsterdam,200,9
140.238.93.138,443,443,TRUE,FRA,GB,London,200,9
132.145.38.187,443,443,TRUE,FRA,GB,London,200,9
138.2.132.4,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.41.13,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.101.161.106,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.48.158,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.62.121,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.253.103,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.81.171,443,443,TRUE,FRA,GB,London,200,9
141.147.66.203,443,443,TRUE,FRA,GB,London,200,9
130.162.234.21,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.107.154,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.209.149,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.57.188,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.61.247,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
143.47.238.70,443,443,TRUE,FRA,GB,London,200,9
140.238.84.64,443,443,TRUE,FRA,GB,London,200,9
140.238.72.242,443,443,TRUE,FRA,GB,London,200,9
132.145.30.56,443,443,TRUE,FRA,GB,London,200,9
140.238.102.31,443,443,TRUE,FRA,GB,London,200,9
140.238.69.38,443,443,TRUE,FRA,GB,London,200,9
130.61.117.67,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.211.200,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.38.122,443,443,TRUE,FRA,GB,London,200,9
130.61.34.185,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.226.201.23,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.184.191,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.19.179,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.47.36,443,443,TRUE,FRA,GB,London,200,9
132.145.45.137,443,443,TRUE,FRA,GB,London,200,9
130.61.184.34,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.3.253.126,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.70.163.83,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
140.238.99.37,443,443,TRUE,FRA,GB,London,200,9
140.238.72.124,443,443,TRUE,FRA,GB,London,200,9
158.180.43.68,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.173.28,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.218.119,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.33.8,443,443,TRUE,FRA,GB,London,200,9
132.226.192.59,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.130.38,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.94.20,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
140.238.100.34,443,443,TRUE,FRA,GB,London,200,9
141.147.29.135,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.217.85,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.94.224,443,443,TRUE,FRA,GB,London,200,9
158.180.27.142,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.50.13,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.36.18,443,443,TRUE,FRA,GB,London,200,9
138.2.173.160,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.159.249.86,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.139.212,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.44.135,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.100.153,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.32.215,443,443,TRUE,FRA,GB,London,200,9
130.61.184.186,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.129.77,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.23.219,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
140.238.221.71,443,443,TRUE,FRA,CH,Zurich,200,9
140.238.74.14,443,443,TRUE,FRA,GB,London,200,9
141.148.240.168,443,443,TRUE,FRA,NL,Amsterdam,200,9
130.61.38.234,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
140.238.73.187,443,443,TRUE,FRA,GB,London,200,9
158.180.54.75,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.44.151,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
140.238.216.43,443,443,TRUE,FRA,CH,Zurich,200,9
132.145.34.54,443,443,TRUE,FRA,GB,London,200,9
132.145.34.79,443,443,TRUE,FRA,GB,London,200,9
141.147.99.103,443,443,TRUE,FRA,GB,London,200,9
138.3.249.162,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.158.94,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
140.238.214.59,443,443,TRUE,FRA,CH,Zurich,200,9
130.162.232.155,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
140.238.223.80,443,443,TRUE,FRA,CH,Zurich,200,9
144.21.61.173,443,443,TRUE,FRA,GB,London,200,9
132.145.42.190,443,443,TRUE,FRA,GB,London,200,9
132.145.42.209,443,443,TRUE,FRA,GB,London,200,9
158.180.42.176,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.101.175.104,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.85.30,443,443,TRUE,FRA,GB,London,200,9
158.180.62.1,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.149.52,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.139.62,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.57.119,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.26.171,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.168.25,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.41.107,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.49.56,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.81.95,443,443,TRUE,FRA,GB,London,200,9
152.67.64.251,443,443,TRUE,FRA,CH,Zurich,200,9
132.145.73.101,443,443,TRUE,FRA,GB,London,200,9
140.238.208.107,443,443,TRUE,FRA,CH,Zurich,200,9
130.61.224.196,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
140.238.220.203,443,443,TRUE,FRA,CH,Zurich,200,9
152.67.65.212,443,443,TRUE,FRA,CH,Zurich,200,9
132.145.40.249,443,443,TRUE,FRA,GB,London,200,9
152.67.79.206,443,443,TRUE,FRA,CH,Zurich,200,9
132.145.40.52,443,443,TRUE,FRA,GB,London,200,9
152.67.77.13,443,443,TRUE,FRA,CH,Zurich,200,9
141.144.232.31,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.73.127,443,443,TRUE,FRA,GB,London,200,9
130.61.40.79,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
140.238.217.182,443,443,TRUE,FRA,CH,Zurich,200,9
129.150.56.157,443,443,TRUE,FRA,SG,Singapore,200,9
129.150.47.212,443,443,TRUE,FRA,SG,Singapore,200,9
168.138.178.164,443,443,TRUE,FRA,SG,Singapore,200,9
152.69.212.90,443,443,TRUE,FRA,SG,Singapore,200,9
158.178.230.147,443,443,TRUE,FRA,SG,Singapore,200,9
130.61.74.72,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.253.45,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
193.122.11.24,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.121.215,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.69.213.199,443,443,TRUE,FRA,SG,Singapore,200,9
132.226.135.194,443,443,TRUE,FRA,GB,London,200,9
129.153.152.133,443,443,TRUE,FRA,US,Ashburn,200,9
132.226.132.111,443,443,TRUE,FRA,GB,London,200,9
141.147.88.172,443,443,TRUE,FRA,GB,London,200,9
150.230.121.184,443,443,TRUE,FRA,GB,London,200,9
129.151.86.156,443,443,TRUE,FRA,GB,Cardiff,200,9
141.148.247.170,443,443,TRUE,FRA,NL,Amsterdam,200,9
152.70.55.129,443,443,TRUE,FRA,NL,Amsterdam,200,9
193.123.39.212,443,443,TRUE,FRA,NL,Amsterdam,200,9
143.47.238.143,443,443,TRUE,FRA,GB,London,200,9
152.67.133.33,443,443,TRUE,FRA,GB,London,200,9
193.123.63.109,443,443,TRUE,FRA,NL,Amsterdam,200,9
144.21.50.14,443,443,TRUE,FRA,GB,London,200,9
141.147.96.199,443,443,TRUE,FRA,GB,London,200,9
141.147.35.96,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.159.254.141,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.240.253,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.186.226,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.55.159,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.58.127,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.40.79,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.165.17,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.67.141.176,443,443,TRUE,FRA,GB,London,200,9
141.148.233.157,443,443,TRUE,FRA,NL,Amsterdam,200,9
140.238.120.94,443,443,TRUE,FRA,GB,London,200,9
140.238.123.183,443,443,TRUE,FRA,GB,London,200,9
193.123.34.175,443,443,TRUE,FRA,NL,Amsterdam,200,9
144.24.169.208,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.179.37,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.70.50.164,443,443,TRUE,FRA,NL,Amsterdam,200,9
141.147.101.34,443,443,TRUE,FRA,GB,London,200,9
129.159.202.12,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.146.20,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.101.211.153,443,443,TRUE,FRA,NL,Amsterdam,200,9
141.144.229.225,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.234.198,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.75.168,443,443,TRUE,FRA,GB,London,200,9
143.47.224.151,443,443,TRUE,FRA,GB,London,200,9
158.180.35.174,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.33.158,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.179.117,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.31.98,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.234.11,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.178.239.102,443,443,TRUE,FRA,SG,Singapore,200,9
140.238.249.90,443,443,TRUE,FRA,IN,Mumbai,200,9
68.233.127.235,443,443,TRUE,FRA,CA,Montreal,200,9
141.144.251.47,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.214.30,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.63.175,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.27.166,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.51.147,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.233.125,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.182.218,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.148.203.182,443,443,TRUE,FRA,IN,Mumbai,200,9
130.162.254.184,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.254.58,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.21.48,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
193.123.85.57,443,443,TRUE,FRA,AE,Dubai,200,9
138.2.164.153,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.188.175,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.214.104,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.55.80,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.7.7,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.159.194.123,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
143.47.227.23,443,443,TRUE,FRA,GB,London,200,9
130.162.40.217,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.52.141,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.234.153,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.239.249,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.230.115,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.60.90,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.51.177,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.56.206,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.174.250,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.44.127,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.152.218,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.166.225,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.226.193.188,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.226.212,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.214.150,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.24.159,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.159.242.61,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.50.9,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.43.159,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
168.138.177.109,443,443,TRUE,FRA,SG,Singapore,200,9
132.226.201.135,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.55.114,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.220.182,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.182.73,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.10.22,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.70.177.100,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.47.163,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.54.125,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.251.34,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.146.181.246,443,443,TRUE,FRA,US,Phoenix,200,9
130.162.58.30,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.170.9,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.8.199,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.47.172,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.17.32,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.43.101,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.226.200.154,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.226.197.28,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
143.47.176.225,443,443,TRUE,FRA,NL,Amsterdam,200,9
132.145.232.211,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.59.232,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.226.210.100,443,443,TRUE,FRA,GB,London,200,9
141.148.241.14,443,443,TRUE,FRA,NL,Amsterdam,200,9
141.144.236.87,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.35.37,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.245.126,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.56.194,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.26.169,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.249.142,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.3.251.26,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.24.100,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.234.143,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.235.66,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.24.155,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.254.175,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.215.93,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
68.233.125.67,443,443,TRUE,FRA,CA,Montreal,200,9
141.147.49.180,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.43.160,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.136.93,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.23.22,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.229.201,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
193.122.50.36,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.155.109,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.3.254.69,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.223.130,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.12.169,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.173.14,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.70.190.161,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.8.92,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
140.238.174.63,443,443,TRUE,FRA,CH,Zurich,200,9
144.24.169.166,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.56.123,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.34.246,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.243.251,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.129.38,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.50.179,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.222.151,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
193.122.11.124,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.43.128,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.27.15,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.50.232,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.28.25,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.51.14,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.3.242,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.70.186.206,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.237.169,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.3.243.175,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.43.43,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.245.141,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.39.143,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.17.230,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.22.95,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.34.245,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.3.9,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.166.174,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.240.81,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.159.248.47,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.184.162,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.49.30,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.164.101,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.159.196.201,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.51.229,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.159.254.98,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.62.11,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.226.197.154,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.20.203,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.36.5,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.176.107,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.243.185,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.70.190.255,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.141.68,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.254.65,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.234.16,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.171.126,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.160.167,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.70.175.195,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.16.253,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.70.175.92,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.156.33,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.244.174,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.3.250.114,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.33.70,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.226.204.247,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.17.129,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.135.38,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.16.142,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.162.224,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.35.250,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.251.181,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
193.122.48.16,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.3.244.136,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.0.126,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.159.248.159,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.160.44,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.55.148,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.242.226,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.165.15,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.242.240,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
150.230.148.80,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.101.177.185,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.61.69,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.251.39,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
193.122.52.56,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
193.122.49.69,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.226.194.31,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.191.218,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.144.98,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.70.161.71,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.55.244,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.32.94,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
